source,source_id,name,rating,review_count,price,is_closed,phone,display_phone,url,latitude,longitude,distance_to_ucf_miles,address1,address2,address3,city,state,zip_code,full_address
yelp,p8ArY2BBZB2TppW2qYG75Q,Grain and Berry - Oviedo,4.6,20,,False,+14075420243,(407) 542-0243,https://www.yelp.com/biz/grain-and-berry-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65439,-81.20997998611894,3.641797163484225,1121 Alafaya Trl,Ste 1027,,Oviedo,FL,32765,"1121 Alafaya Trl, Ste 1027, Oviedo, FL 32765"
yelp,OK_--wLgyXwF4Btv04cZ0A,Bestea,4.6,58,$$,False,+13217657128,(321) 765-7128,https://www.yelp.com/biz/bestea-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65464672135751,-81.20993834725034,3.658881589524866,1121 Alafaya Trail,Ste 1013,,Oviedo,FL,32765,"1121 Alafaya Trail, Ste 1013, Oviedo, FL 32765"
yelp,5xCfAa3mPxWQQurvAURKJA,Bolay - Oviedo,4.4,126,$,False,+14077067077,(407) 706-7077,https://www.yelp.com/biz/bolay-oviedo-oviedo-3?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65483457,-81.20879523,3.661060937600919,1079 Alafaya Trl,Ste 1203,,Oviedo,FL,32765,"1079 Alafaya Trl, Ste 1203, Oviedo, FL 32765"
yelp,PlUIgHH2yHX7rxmNQPLz4A,JINYA Ramen Bar - Oviedo,4.4,153,$$,False,+13217657077,(321) 765-7077,https://www.yelp.com/biz/jinya-ramen-bar-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65543,-81.20448,3.67364005979508,234 E Mitchell Hammock Rd,Ste 1160,,Oviedo,FL,32765,"234 E Mitchell Hammock Rd, Ste 1160, Oviedo, FL 32765"
yelp,Ag89Kt5lObftTZG7yPCMsQ,Maple Street Biscuit Company - Oviedo,4.5,476,$$,False,+14076043015,(407) 604-3015,https://www.yelp.com/biz/maple-street-biscuit-company-oviedo-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6562052,-81.2026236,3.7207342033061557,978 City Walk Ln,,,Oviedo,FL,32765,"978 City Walk Ln, Oviedo, FL 32765"
yelp,hWRlOOzFvUpGGgcsld6RrQ,Big Dave's Cheesesteaks,4.4,35,,False,,,https://www.yelp.com/biz/big-daves-cheesesteaks-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.656338669127965,-81.20127130381506,3.7274839825010533,441 E Mitchell Hammock Rd,Ste 1119,,Oviedo,FL,32765,"441 E Mitchell Hammock Rd, Ste 1119, Oviedo, FL 32765"
yelp,zjhDUTxDRj2j9GYIm3ppmQ,Press Waffle Co,4.7,3,,False,,,https://www.yelp.com/biz/press-waffle-co-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65632603,-81.20242182,3.728593527790249,1048 City Walk Ln,,,Oviedo,FL,32765,"1048 City Walk Ln, Oviedo, FL 32765"
yelp,T-vYQeuy8toLTDS8g8IHsg,Sushi Pop,4.4,839,$$,False,+14075425975,(407) 542-5975,https://www.yelp.com/biz/sushi-pop-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65505978980664,-81.21364239579131,3.7299876352205223,310 W Mitchell Hammock Rd,Ste 900,,Oviedo,FL,32765,"310 W Mitchell Hammock Rd, Ste 900, Oviedo, FL 32765"
yelp,pvwGB6dvjR_kqSbsrVTzhQ,Ford's Garage Oviedo,4.1,215,$$,False,+14072133673,(407) 213-3673,https://www.yelp.com/biz/fords-garage-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6564,-81.20083,3.731307272156195,459 E Mitchell Hammock Rd,,,Oviedo,FL,32765,"459 E Mitchell Hammock Rd, Oviedo, FL 32765"
yelp,WCVjKoBLW-g7NJqkXOD1hw,Arepa Burger - Waterford Lakes,4.1,37,,False,+14078450033,(407) 845-0033,https://www.yelp.com/biz/arepa-burger-waterford-lakes-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.548596395437347,-81.19418819549578,3.7347414240445707,857 Woodbury Rd,Ste 105,,Orlando,FL,32828,"857 Woodbury Rd, Ste 105, Orlando, FL 32828"
yelp,yHKpTbspgKBlCVaknfus8g,Just Salad,4.0,13,,False,+12122441111,(212) 244-1111,https://www.yelp.com/biz/just-salad-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65615,-81.20872,3.750384431219092,25 W Mitchell Hammock Rd,Suite 1101,,Oviedo,FL,32765,"25 W Mitchell Hammock Rd, Suite 1101, Oviedo, FL 32765"
yelp,2yiqy-J6ESBZTvTU-qg6Jg,Casa Mexico Restaurant,4.4,43,,False,+13212475811,(321) 247-5811,https://www.yelp.com/biz/casa-mexico-restaurant-no-title?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.568310648471503,-81.24822139999999,3.7512218085028732,9728 E Colonial Dr,,,Orlando,FL,32817,"9728 E Colonial Dr, Orlando, FL 32817"
yelp,Nx1dEXXY3EfIGiyhCCjQuA,The Crazy Cork Wine Bar,4.8,27,,False,+14074739902,(407) 473-9902,https://www.yelp.com/biz/the-crazy-cork-wine-bar-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65688,-81.20433,3.7729406661521554,940 City Plaza Way,Ste 126,,Oviedo,FL,32765,"940 City Plaza Way, Ste 126, Oviedo, FL 32765"
yelp,kl8nZOIEifhrbVP-6GG5uQ,Rethink Food + Drink Oviedo,4.4,16,,False,+14075420517,(407) 542-0517,https://www.yelp.com/biz/rethink-food-drink-oviedo-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65693704089397,-81.20399759767069,3.7755570529217763,945 City Plaza Way,Ste 1071,,Oviedo,FL,32765,"945 City Plaza Way, Ste 1071, Oviedo, FL 32765"
yelp,f9aUKLm2hMd33c-794E-EA,Grilled Cheezus,4.9,7,,False,,,https://www.yelp.com/biz/grilled-cheezus-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65715216707142,-81.20314924982593,3.7875315026088585,888 City Walk Ln,Ste 1024,,Oviedo,FL,32765,"888 City Walk Ln, Ste 1024, Oviedo, FL 32765"
yelp,p_acXZANMscvg4lycU9QrA,The Food Factory,4.1,56,,False,+14076044600,(407) 604-4600,https://www.yelp.com/biz/the-food-factory-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.657185,-81.202995,3.789352397734635,888 City Walk Ln,,,Oviedo,FL,32765,"888 City Walk Ln, Oviedo, FL 32765"
yelp,T6zndpRoskQjjc0mREqyhw,Kai Asian Street Fare,4.0,18,,False,+14075421833,(407) 542-1833,https://www.yelp.com/biz/kai-asian-street-fare-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.657185,-81.202995,3.789352397734635,888 City Walk Ln,,,Oviedo,FL,32765,"888 City Walk Ln, Oviedo, FL 32765"
yelp,xN1f9qxnPZjn8lgpW-qUmQ,Dolce Creperie,4.5,6,,False,+14075425716,(407) 542-5716,https://www.yelp.com/biz/dolce-creperie-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.657287,-81.20388,3.7992527798363454,945 City Plaza Way,Ste 1011,,Oviedo,FL,32765,"945 City Plaza Way, Ste 1011, Oviedo, FL 32765"
yelp,EN0BxgIktRfXpECqKXgczw,Pokeworks,4.4,174,$$,False,+14077962148,(407) 796-2148,https://www.yelp.com/biz/pokeworks-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.656827168943277,-81.20920537620138,3.8008857844550628,45 W Mitchell Hammock Rd,Ste 1371,,Oviedo,FL,32765,"45 W Mitchell Hammock Rd, Ste 1371, Oviedo, FL 32765"
yelp,tR8rTk10oYroLjP6yn_7ww,Buttercrust Pizza - Oviedo,4.3,33,,False,+14075420820,(407) 542-0820,https://www.yelp.com/biz/buttercrust-pizza-oviedo-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65735,-81.20306,3.8009247314053236,888 City Walk Ln,Ste 1018,,Oviedo,FL,32765,"888 City Walk Ln, Ste 1018, Oviedo, FL 32765"
yelp,6AlfW9j93S-a3Oucudrv9w,Tacos My Guey,4.5,12,,False,+13217654116,(321) 765-4116,https://www.yelp.com/biz/tacos-my-guey-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65736332317647,-81.20307944110449,3.8019000995420487,888 City Walk Ln,Ste 1006,,Oviedo,FL,32765,"888 City Walk Ln, Ste 1006, Oviedo, FL 32765"
yelp,ITQcPK3XV4rfnH6htrhf9A,The Local Hen,4.6,56,,False,+14075420647,(407) 542-0647,https://www.yelp.com/biz/the-local-hen-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65739516958639,-81.2030208549806,3.8039308835725416,888 City Walk Ln,Ste 1012,,Oviedo,FL,32765,"888 City Walk Ln, Ste 1012, Oviedo, FL 32765"
yelp,kF2P7nTYvbmEijtLvXCeQA,CAVA,4.3,32,,False,+13214138061,(321) 413-8061,https://www.yelp.com/biz/cava-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65694010605731,-81.20875096321105,3.8047084327265774,45 W Mitchell Hammock Rd,,,Oviedo,FL,32765,"45 W Mitchell Hammock Rd, Oviedo, FL 32765"
yelp,DOYf0mdhAJjZHYfLQPDoCQ,TJ's Seafood Shack,4.4,287,$$,False,+14073653365,(407) 365-3365,https://www.yelp.com/biz/tjs-seafood-shack-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6573075789776,-81.2060434501771,3.8108367737745885,197 E Mitchell Hammock Rd,,,Oviedo,FL,32765,"197 E Mitchell Hammock Rd, Oviedo, FL 32765"
yelp,dXJnq-gyKI1avei_Mg3OIg,Big Taco,4.5,26,,False,+14079663430,(407) 966-3430,https://www.yelp.com/biz/big-taco-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.657331,-81.206006,3.8122337000914492,195 E Mitchell Hammock Rd,,,Oviedo,FL,32765,"195 E Mitchell Hammock Rd, Oviedo, FL 32765"
yelp,GsYDuDZtNoxXJral_j2Sfg,Tabla Indian Restaurant Oviedo,4.2,184,$$,False,+13219668069,(321) 966-8069,https://www.yelp.com/biz/tabla-indian-restaurant-oviedo-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65756792161658,-81.20398895400201,3.819029772700003,945 City Plaza Way,Ste 1001,,Oviedo,FL,32765,"945 City Plaza Way, Ste 1001, Oviedo, FL 32765"
yelp,gIDRjQIutDCoVUET5Dzt0A,Mission BBQ,4.5,391,$$,False,+14074793386,(407) 479-3386,https://www.yelp.com/biz/mission-bbq-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65448,-81.22369,3.8723549642696216,968 W Mitchell Hammock Rd,,,Oviedo,FL,32765,"968 W Mitchell Hammock Rd, Oviedo, FL 32765"
yelp,oTBEIzQDE_BYxZtZbTBE8g,Chicken Salad Chick,4.2,68,,False,+14076043625,(407) 604-3625,https://www.yelp.com/biz/chicken-salad-chick-oviedo-3?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65480875522826,-81.223128,3.881076580123889,946 W Mitchell Hammock Rd,Ste 1210,,Oviedo,FL,32765,"946 W Mitchell Hammock Rd, Ste 1210, Oviedo, FL 32765"
yelp,wUfpCPXpwVz8q4NP3FEpvQ,Metro Diner,4.3,194,$$,False,+14076985290,(407) 698-5290,https://www.yelp.com/biz/metro-diner-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65482,-81.22316,3.8825000844999824,946 W Mitchell Hammock Rd,Ste 1220,,Oviedo,FL,32765,"946 W Mitchell Hammock Rd, Ste 1220, Oviedo, FL 32765"
yelp,36dd_FrCgkgd4gBem8CI3Q,Wingstop,4.4,5,,False,+18447711994,(844) 771-1994,https://www.yelp.com/biz/wingstop-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6548207,-81.22447113315258,3.9118902288239674,976 W Mitchell Hammock Rd,,,Oviedo,FL,32765,"976 W Mitchell Hammock Rd, Oviedo, FL 32765"
yelp,hs6O7kGqzQ4_t4pGUaZ5kw,Alma Argentina,4.7,114,$$,False,+13214220356,(321) 422-0356,https://www.yelp.com/biz/alma-argentina-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.61832,-81.26212,3.91945281036639,3607 Aloma Ave,Unit 1071,,Oviedo,FL,32765,"3607 Aloma Ave, Unit 1071, Oviedo, FL 32765"
yelp,mVWa_B0sZPnbKUV2YrU5qg,Peruvian Chicken,4.6,11,,False,+13212034870,(321) 203-4870,https://www.yelp.com/biz/peruvian-chicken-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.617402,-81.262509,3.9248959600152453,5420 Deep Lake Rd,,,Oviedo,FL,32765,"5420 Deep Lake Rd, Oviedo, FL 32765"
yelp,4ZSeYOjAav_clggCJnMf0Q,Mecatos Bakery & Café,4.1,407,$$,False,+14076013961,(407) 601-3961,https://www.yelp.com/biz/mecatos-bakery-and-caf%C3%A9-orlando-16?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5454152,-81.2022602,3.939455899774154,12400 Lake Underhill Rd,Unit 103,,Orlando,FL,32828,"12400 Lake Underhill Rd, Unit 103, Orlando, FL 32828"
yelp,u8323fYN3b4ZJXOILZx54Q,Cavallari Gourmet,4.4,173,$$,False,+14073658000,(407) 365-8000,https://www.yelp.com/biz/cavallari-gourmet-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.653634,-81.22892,3.947917626729138,1954 W State Rd 426,Ste 1172,,Oviedo,FL,32765,"1954 W State Rd 426, Ste 1172, Oviedo, FL 32765"
yelp,J-O-ZWpIQxQf9usgGCMzwg,Saigon Flavors,4.2,216,$$,False,+14079518818,(407) 951-8818,https://www.yelp.com/biz/saigon-flavors-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6181685827672,-81.2626826763153,3.9493266694689972,3573 Aloma Ave,,,Oviedo,FL,32765,"3573 Aloma Ave, Oviedo, FL 32765"
yelp,f21a6esKPqzgup8k43XLkA,Poblanos Mexican Grill,4.3,46,,False,+13214446477,(321) 444-6477,https://www.yelp.com/biz/poblanos-mexican-grill-oviedo-4?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.618048193790123,-81.26291924603296,3.9608448350535963,5414 Deep Lake Rd,Ste 1152,,Oviedo,FL,32765,"5414 Deep Lake Rd, Ste 1152, Oviedo, FL 32765"
yelp,JVxIyG6pnV5vvqtnM8W5SQ,Lemongrass Thai Kitchen,4.6,132,$$,False,+14075420658,(407) 542-0658,https://www.yelp.com/biz/lemongrass-thai-kitchen-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.657936979563644,-81.17995194965857,4.027085413863926,1016 Lockwood Blvd,Ste 170,,Oviedo,FL,32765,"1016 Lockwood Blvd, Ste 170, Oviedo, FL 32765"
yelp,PmIaEMIHUeL3vYMqYmMaHg,Hinode,4.5,214,$$,False,+14075421686,(407) 542-1686,https://www.yelp.com/biz/hinode-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65827,-81.1799,4.049967500695462,1016 Lockwood Blvd,Ste 160,,Oviedo,FL,32765,"1016 Lockwood Blvd, Ste 160, Oviedo, FL 32765"
yelp,JwBkHjtVQ27MW4SBCdfKkg,Bernie's Gourmet To Go,4.7,84,$,False,+14079770010,(407) 977-0010,https://www.yelp.com/biz/bernies-gourmet-to-go-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6575335195335,-81.1764754246063,4.069883310365086,1875 W County Rd 419,,,Oviedo,FL,32765,"1875 W County Rd 419, Oviedo, FL 32765"
yelp,4mliCHzBpAP4CSNplEQQGw,DoughBoyz Pizza,4.2,237,$$,False,+14076778900,(407) 677-8900,https://www.yelp.com/biz/doughboyz-pizza-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.617953321646848,-81.2648459959923,4.071668840901747,3635 Aloma Ave,Ste 1009,,Oviedo,FL,32765,"3635 Aloma Ave, Ste 1009, Oviedo, FL 32765"
yelp,mAOcJjJwMfQn9UlsYvsPnQ,Koi Sushi,4.5,115,$$,False,+14079606515,(407) 960-6515,https://www.yelp.com/biz/koi-sushi-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.617953,-81.264993,4.080264317739348,3635 Aloma Ave,Ste 1033,,Oviedo,FL,32765,"3635 Aloma Ave, Ste 1033, Oviedo, FL 32765"
yelp,wegGvfCmN8laX94wT830_A,Ramen Takagi,4.5,193,$$,False,+13219728602,(321) 972-8602,https://www.yelp.com/biz/ramen-takagi-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.61805674157055,-81.26498298613642,4.081570391721617,3635 Aloma Ave,Ste 1017,,Oviedo,FL,32765,"3635 Aloma Ave, Ste 1017, Oviedo, FL 32765"
yelp,tB2LegQ7Fa5dcLnlanNNKw,The Mediterranean Spot Deli & Gyros,4.6,153,$,False,+14078646702,(407) 864-6702,https://www.yelp.com/biz/the-mediterranean-spot-deli-and-gyros-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.568071,-81.255757,4.126576300336341,9430 E Colonial Dr,,,Orlando,FL,32817,"9430 E Colonial Dr, Orlando, FL 32817"
yelp,bPVizrhzuZFhDAc-IFygpQ,Marita's Latin Bites,4.4,58,$,False,+14072862236,(407) 286-2236,https://www.yelp.com/biz/maritas-latin-bites-orlando-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.567807,-81.256243,4.161193498310386,9446 E Colonial Dr,,,Orlando,FL,32817,"9446 E Colonial Dr, Orlando, FL 32817"
yelp,mlGafWdmtJHk3F8gJoFJiw,La Fortuna Mexican Market,5.0,21,,False,+13217654580,(321) 765-4580,https://www.yelp.com/biz/la-fortuna-mexican-market-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65145952590967,-81.15747961443141,4.262774693356904,1949 W County Rd 419,Ste 1201,,Oviedo,FL,32766,"1949 W County Rd 419, Ste 1201, Oviedo, FL 32766"
yelp,JknOiCoRXg0ETfit7HPu7Q,La Chama To Go,5.0,2,,False,+17869731530,(786) 973-1530,https://www.yelp.com/biz/la-chama-to-go-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.567395996579418,-81.25845534233319,4.28772366330259,9318 E Colonial Dr,Ste A-7,,Orlando,FL,32817,"9318 E Colonial Dr, Ste A-7, Orlando, FL 32817"
yelp,mBUl13DWXTJuojdvByMhOw,The Earthy Kitchen,4.1,74,,False,+14076016841,(407) 601-6841,https://www.yelp.com/biz/the-earthy-kitchen-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5672198770093,-81.2584652379155,4.295096750261362,9318 E Colonial Dr,Ste A-9,,Orlando,FL,32817,"9318 E Colonial Dr, Ste A-9, Orlando, FL 32817"
yelp,Lr0p83oJ9vwqkrmIijFRXQ,Sushi 99,4.1,254,$$,False,+13218045868,(321) 804-5868,https://www.yelp.com/biz/sushi-99-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5486997524055,-81.1643642932177,4.297469856890892,1024 Avalon Park Blvd,,,Orlando,FL,32828,"1024 Avalon Park Blvd, Orlando, FL 32828"
yelp,qPwCNLNSLD2E0MS5NDeUwQ,Smokey Jay's BBQ,4.8,38,,False,+14076681703,(407) 668-1703,https://www.yelp.com/biz/smokey-jays-bbq-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5672,-81.25865,4.305119393898131,9318 E Colonial Dr,Ste A-9,,Orlando,FL,32817,"9318 E Colonial Dr, Ste A-9, Orlando, FL 32817"
yelp,-vD0CxKDZ2ux34GsS1P9eQ,Chimiking Restaurant - Alafaya,4.2,62,,False,+14076014423,(407) 601-4423,https://www.yelp.com/biz/chimiking-restaurant-alafaya-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.540443,-81.207849,4.30656707966285,422 S Alafaya Trl,Ste 20,,Orlando,FL,32828,"422 S Alafaya Trl, Ste 20, Orlando, FL 32828"
yelp,0mjo-giJPlOiJTBSvKaxCw,Que Chidos Tacos,5.0,15,,False,+14074509509,(407) 450-9509,https://www.yelp.com/biz/que-chidos-tacos-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.569193920546052,-81.2605074,4.323885793201599,9205 E Colonial Dr,,,Orlando,FL,32817,"9205 E Colonial Dr, Orlando, FL 32817"
yelp,QEXYxYcv3sly1BUgyWflPA,Oviedo City Cafe,4.5,16,,False,+16892302318,(689) 230-2318,https://www.yelp.com/biz/oviedo-city-cafe-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.664881400257578,-81.2249092,4.57170814228152,1333 W Broadway St,,,Oviedo,FL,32765,"1333 W Broadway St, Oviedo, FL 32765"
yelp,XN06Vl1v6XEfecypFSf97Q,The Pinball Lounge,4.9,26,$,False,+14074952875,(407) 495-2875,https://www.yelp.com/biz/the-pinball-lounge-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6696186065674,-81.2015914916992,4.645243974059726,376 E Broadway St,,,Oviedo,FL,32765,"376 E Broadway St, Oviedo, FL 32765"
